install_id,test_id,test_name,variant,variant_label,install_date,channel,device_os,cpi_zar,ltv_zar,retention_d1,retention_d7,retention_d30,booked_in_app
AB3_017513,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-01-07,Google UAC,android,15.94,1545.45,0.569,0.348,0.245,False
AB3_017514,AB-003,App Install Creative,A,Generic CTA (Control),2026-02-26,Meta Ads,android,23.9,828.0,0.371,0.258,0.152,False
AB3_017515,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-03-06,Google UAC,android,21.0,2186.89,0.39,0.373,0.273,False
AB3_017516,AB-003,App Install Creative,A,Generic CTA (Control),2026-03-07,Google UAC,ios,11.97,1949.6,0.377,0.272,0.156,False
AB3_017517,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-01-24,Meta Ads,ios,13.72,2747.54,0.488,0.423,0.266,False
AB3_017518,AB-003,App Install Creative,A,Generic CTA (Control),2026-05-16,TikTok Ads,android,23.43,1843.26,0.411,0.23,0.159,False
AB3_017519,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-06-06,Google UAC,android,20.52,1187.98,0.516,0.368,0.242,False
AB3_017520,AB-003,App Install Creative,A,Generic CTA (Control),2026-06-23,Meta Ads,android,21.85,2324.5,0.406,0.176,0.175,False
AB3_017521,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-03-22,Google UAC,ios,15.01,2102.83,0.43,0.35,0.206,False
AB3_017522,AB-003,App Install Creative,A,Generic CTA (Control),2026-02-13,Meta Ads,ios,27.83,1311.97,0.364,0.309,0.25,False
AB3_017523,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-05-11,Google UAC,android,18.99,2740.7,0.52,0.317,0.269,False
AB3_017524,AB-003,App Install Creative,A,Generic CTA (Control),2026-03-01,Google UAC,ios,26.64,2083.91,0.396,0.258,0.201,False
AB3_017525,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-04-15,Google UAC,android,20.8,3663.85,0.424,0.363,0.255,False
AB3_017526,AB-003,App Install Creative,A,Generic CTA (Control),2026-05-19,Google UAC,android,29.64,2399.65,0.39,0.243,0.149,False
AB3_017527,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-01-04,Meta Ads,ios,17.89,1484.46,0.606,0.355,0.195,False
AB3_017528,AB-003,App Install Creative,A,Generic CTA (Control),2026-03-07,TikTok Ads,android,28.77,1491.0,0.428,0.276,0.159,True
AB3_017529,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-02-23,Meta Ads,android,17.53,2443.12,0.509,0.319,0.18,True
AB3_017530,AB-003,App Install Creative,A,Generic CTA (Control),2026-05-12,Meta Ads,android,28.09,2615.29,0.386,0.296,0.202,False
AB3_017531,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-04-06,Meta Ads,android,21.13,2759.39,0.389,0.346,0.222,False
AB3_017532,AB-003,App Install Creative,A,Generic CTA (Control),2026-05-08,Google UAC,android,20.62,2568.63,0.349,0.266,0.173,False
AB3_017533,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-04-08,Meta Ads,android,21.62,2146.23,0.535,0.351,0.223,False
AB3_017534,AB-003,App Install Creative,A,Generic CTA (Control),2026-05-06,TikTok Ads,ios,31.23,2473.18,0.388,0.366,0.101,False
AB3_017535,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-02-25,Meta Ads,ios,19.39,2174.37,0.402,0.381,0.284,True
AB3_017536,AB-003,App Install Creative,A,Generic CTA (Control),2026-05-22,Meta Ads,android,24.89,1821.75,0.38,0.269,0.141,False
AB3_017537,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-01-06,Google UAC,android,20.4,2211.84,0.484,0.322,0.322,False
AB3_017538,AB-003,App Install Creative,A,Generic CTA (Control),2026-04-23,Meta Ads,android,20.78,1759.04,0.437,0.193,0.158,False
AB3_017539,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-04-12,Google UAC,android,19.01,3712.63,0.446,0.399,0.3,False
AB3_017540,AB-003,App Install Creative,A,Generic CTA (Control),2026-04-04,Meta Ads,ios,24.56,1100.5,0.411,0.28,0.215,False
AB3_017541,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-04-25,Google UAC,android,21.13,3142.68,0.561,0.271,0.249,False
AB3_017542,AB-003,App Install Creative,A,Generic CTA (Control),2026-05-11,Meta Ads,ios,17.99,565.22,0.478,0.174,0.19,False
AB3_017543,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-05-05,Google UAC,android,17.7,1496.32,0.548,0.414,0.245,True
AB3_017544,AB-003,App Install Creative,A,Generic CTA (Control),2026-02-21,Meta Ads,ios,23.28,1614.7,0.36,0.317,0.213,False
AB3_017545,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-02-17,TikTok Ads,android,17.67,3193.64,0.517,0.35,0.222,True
AB3_017546,AB-003,App Install Creative,A,Generic CTA (Control),2026-03-23,Meta Ads,ios,25.44,1754.08,0.396,0.318,0.179,False
AB3_017547,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-03-22,Google UAC,android,15.93,2945.53,0.457,0.414,0.256,False
AB3_017548,AB-003,App Install Creative,A,Generic CTA (Control),2026-03-02,Meta Ads,ios,14.89,2852.02,0.389,0.282,0.188,False
AB3_017549,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-01-31,Meta Ads,ios,23.1,2551.04,0.54,0.362,0.179,False
AB3_017550,AB-003,App Install Creative,A,Generic CTA (Control),2026-06-11,TikTok Ads,android,30.39,1762.22,0.356,0.21,0.169,False
AB3_017551,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-02-15,TikTok Ads,ios,15.82,2049.13,0.53,0.328,0.222,False
AB3_017552,AB-003,App Install Creative,A,Generic CTA (Control),2026-04-12,Meta Ads,android,25.22,1627.73,0.413,0.27,0.164,False
AB3_017553,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-01-25,TikTok Ads,android,17.88,4259.04,0.519,0.4,0.224,True
AB3_017554,AB-003,App Install Creative,A,Generic CTA (Control),2026-01-19,TikTok Ads,ios,21.9,1631.29,0.378,0.279,0.235,False
AB3_017555,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-03-19,Meta Ads,android,14.39,3031.3,0.554,0.427,0.253,False
AB3_017556,AB-003,App Install Creative,A,Generic CTA (Control),2026-03-02,TikTok Ads,android,31.29,1453.81,0.341,0.275,0.168,False
AB3_017557,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-02-25,Meta Ads,android,14.48,1369.58,0.57,0.353,0.222,False
AB3_017558,AB-003,App Install Creative,A,Generic CTA (Control),2026-02-22,Meta Ads,ios,21.95,951.64,0.277,0.324,0.178,False
AB3_017559,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-06-23,Meta Ads,ios,19.74,1670.86,0.462,0.402,0.199,False
AB3_017560,AB-003,App Install Creative,A,Generic CTA (Control),2026-02-04,Meta Ads,android,21.62,1631.45,0.445,0.296,0.166,False
AB3_017561,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-04-20,Google UAC,android,22.13,1860.36,0.483,0.32,0.174,False
AB3_017562,AB-003,App Install Creative,A,Generic CTA (Control),2026-03-16,Meta Ads,android,29.06,2523.31,0.344,0.319,0.149,False
AB3_017563,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-02-10,TikTok Ads,android,21.11,2467.79,0.534,0.316,0.288,False
AB3_017564,AB-003,App Install Creative,A,Generic CTA (Control),2026-02-17,Meta Ads,android,25.61,996.36,0.37,0.228,0.13,False
AB3_017565,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-01-29,TikTok Ads,android,16.54,2366.16,0.472,0.29,0.258,False
AB3_017566,AB-003,App Install Creative,A,Generic CTA (Control),2026-02-12,Google UAC,android,26.33,1987.41,0.403,0.347,0.186,False
AB3_017567,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-06-24,Meta Ads,ios,15.82,2487.06,0.53,0.39,0.236,False
AB3_017568,AB-003,App Install Creative,A,Generic CTA (Control),2026-03-17,Google UAC,ios,30.64,2080.5,0.482,0.285,0.192,False
AB3_017569,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-05-14,Meta Ads,android,20.24,1336.63,0.451,0.282,0.246,False
AB3_017570,AB-003,App Install Creative,A,Generic CTA (Control),2026-05-07,Google UAC,android,29.69,2132.81,0.442,0.224,0.211,False
AB3_017571,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-04-19,TikTok Ads,ios,17.71,2560.67,0.574,0.386,0.24,False
AB3_017572,AB-003,App Install Creative,A,Generic CTA (Control),2026-04-12,Meta Ads,ios,24.0,1726.32,0.509,0.277,0.121,False
AB3_017573,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-03-15,TikTok Ads,android,7.86,2581.68,0.371,0.331,0.197,False
AB3_017574,AB-003,App Install Creative,A,Generic CTA (Control),2026-01-26,Google UAC,android,18.95,2061.49,0.479,0.364,0.147,False
AB3_017575,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-04-04,TikTok Ads,android,20.93,1473.73,0.446,0.416,0.245,False
AB3_017576,AB-003,App Install Creative,A,Generic CTA (Control),2026-04-06,Meta Ads,ios,24.71,2602.1,0.423,0.33,0.19,False
AB3_017577,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-04-30,Meta Ads,android,22.03,2996.32,0.365,0.333,0.202,False
AB3_017578,AB-003,App Install Creative,A,Generic CTA (Control),2026-06-16,Google UAC,android,25.54,2000.57,0.36,0.228,0.112,False
AB3_017579,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-06-27,Google UAC,android,20.91,2332.3,0.404,0.424,0.272,False
AB3_017580,AB-003,App Install Creative,A,Generic CTA (Control),2026-02-02,Google UAC,ios,14.9,3351.35,0.44,0.291,0.185,False
AB3_017581,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-03-05,Meta Ads,android,18.78,2652.7,0.444,0.334,0.235,False
AB3_017582,AB-003,App Install Creative,A,Generic CTA (Control),2026-06-09,Google UAC,ios,18.8,1872.33,0.434,0.214,0.225,False
AB3_017583,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-05-17,Meta Ads,android,13.91,3171.71,0.514,0.411,0.248,False
AB3_017584,AB-003,App Install Creative,A,Generic CTA (Control),2026-01-27,Meta Ads,android,20.04,1665.27,0.436,0.328,0.341,False
AB3_017585,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-02-15,TikTok Ads,ios,11.69,951.07,0.496,0.378,0.256,False
AB3_017586,AB-003,App Install Creative,A,Generic CTA (Control),2026-04-12,Google UAC,android,25.72,1742.27,0.356,0.229,0.107,False
AB3_017587,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-03-27,Google UAC,ios,20.13,2305.17,0.48,0.385,0.256,False
AB3_017588,AB-003,App Install Creative,A,Generic CTA (Control),2026-04-25,Google UAC,android,27.58,2161.18,0.371,0.315,0.169,False
AB3_017589,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-05-14,Google UAC,android,23.28,2282.65,0.523,0.332,0.245,False
AB3_017590,AB-003,App Install Creative,A,Generic CTA (Control),2026-05-17,Google UAC,android,23.38,1708.32,0.444,0.277,0.151,False
AB3_017591,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-06-12,Google UAC,ios,20.76,1686.2,0.508,0.418,0.247,False
AB3_017592,AB-003,App Install Creative,A,Generic CTA (Control),2026-01-12,Google UAC,android,27.24,1446.53,0.408,0.359,0.147,False
AB3_017593,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-04-26,Meta Ads,android,26.76,1436.54,0.412,0.372,0.258,False
AB3_017594,AB-003,App Install Creative,A,Generic CTA (Control),2026-03-10,Google UAC,android,17.28,2702.93,0.457,0.268,0.104,False
AB3_017595,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-01-01,Meta Ads,ios,17.01,2536.3,0.537,0.263,0.244,False
AB3_017596,AB-003,App Install Creative,A,Generic CTA (Control),2026-04-15,Meta Ads,ios,31.18,2271.06,0.44,0.315,0.219,False
AB3_017597,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-05-23,Google UAC,android,18.42,2850.77,0.456,0.367,0.316,False
AB3_017598,AB-003,App Install Creative,A,Generic CTA (Control),2026-03-07,TikTok Ads,android,17.99,2451.78,0.408,0.325,0.231,False
AB3_017599,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-04-26,Google UAC,android,21.73,2893.88,0.519,0.403,0.213,False
AB3_017600,AB-003,App Install Creative,A,Generic CTA (Control),2026-03-08,Google UAC,ios,31.67,963.34,0.314,0.32,0.201,False
AB3_017601,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-06-02,Meta Ads,ios,20.7,1878.28,0.437,0.227,0.241,False
AB3_017602,AB-003,App Install Creative,A,Generic CTA (Control),2026-01-30,Google UAC,ios,24.87,1053.16,0.473,0.29,0.134,False
AB3_017603,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-01-05,Meta Ads,ios,18.74,2155.4,0.501,0.347,0.251,False
AB3_017604,AB-003,App Install Creative,A,Generic CTA (Control),2026-02-25,Google UAC,android,17.2,1229.61,0.405,0.273,0.221,False
AB3_017605,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-04-22,Meta Ads,android,21.96,2060.1,0.558,0.423,0.177,False
AB3_017606,AB-003,App Install Creative,A,Generic CTA (Control),2026-05-17,Meta Ads,android,25.49,2127.98,0.408,0.269,0.166,False
AB3_017607,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-05-25,Meta Ads,ios,22.64,2231.98,0.489,0.361,0.28,False
AB3_017608,AB-003,App Install Creative,A,Generic CTA (Control),2026-06-12,Google UAC,android,21.99,1118.36,0.469,0.332,0.168,False
AB3_017609,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-02-14,Google UAC,android,19.7,2683.32,0.497,0.401,0.186,False
AB3_017610,AB-003,App Install Creative,A,Generic CTA (Control),2026-05-22,Meta Ads,android,33.31,670.94,0.396,0.301,0.214,False
AB3_017611,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-03-25,Meta Ads,ios,11.35,1686.77,0.495,0.28,0.268,False
AB3_017612,AB-003,App Install Creative,A,Generic CTA (Control),2026-03-31,Google UAC,android,28.69,1799.05,0.487,0.287,0.148,False
AB3_017613,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-05-08,Google UAC,ios,12.07,1234.01,0.59,0.327,0.274,False
AB3_017614,AB-003,App Install Creative,A,Generic CTA (Control),2026-06-06,Meta Ads,android,16.78,1991.1,0.388,0.352,0.203,False
AB3_017615,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-03-16,Google UAC,ios,17.3,1285.26,0.56,0.356,0.235,False
AB3_017616,AB-003,App Install Creative,A,Generic CTA (Control),2026-03-13,Google UAC,android,22.53,1276.42,0.508,0.299,0.237,False
AB3_017617,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-02-18,Meta Ads,android,19.21,1281.8,0.461,0.401,0.162,True
AB3_017618,AB-003,App Install Creative,A,Generic CTA (Control),2026-05-04,Meta Ads,android,26.89,1965.76,0.363,0.233,0.222,False
AB3_017619,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-02-18,Google UAC,ios,16.74,2563.6,0.514,0.366,0.228,False
AB3_017620,AB-003,App Install Creative,A,Generic CTA (Control),2026-01-15,Google UAC,android,24.74,1390.68,0.544,0.275,0.13,False
AB3_017621,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-01-19,Meta Ads,ios,21.06,2705.85,0.568,0.301,0.215,False
AB3_017622,AB-003,App Install Creative,A,Generic CTA (Control),2026-04-25,Google UAC,ios,23.54,1496.32,0.364,0.298,0.16,False
AB3_017623,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-06-10,Google UAC,android,21.51,2614.5,0.482,0.386,0.209,False
AB3_017624,AB-003,App Install Creative,A,Generic CTA (Control),2026-05-08,Google UAC,android,25.73,2008.37,0.4,0.275,0.098,False
AB3_017625,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-05-11,Meta Ads,ios,12.7,3057.93,0.476,0.315,0.246,False
AB3_017626,AB-003,App Install Creative,A,Generic CTA (Control),2026-06-23,TikTok Ads,android,26.03,2070.46,0.406,0.23,0.219,False
AB3_017627,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-01-25,TikTok Ads,android,17.24,2976.31,0.499,0.399,0.246,False
AB3_017628,AB-003,App Install Creative,A,Generic CTA (Control),2026-01-20,TikTok Ads,android,18.03,2317.55,0.322,0.333,0.181,False
AB3_017629,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-05-21,Google UAC,ios,18.6,2765.9,0.548,0.482,0.19,False
AB3_017630,AB-003,App Install Creative,A,Generic CTA (Control),2026-05-01,TikTok Ads,ios,19.45,2545.87,0.337,0.285,0.191,False
AB3_017631,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-05-01,Google UAC,android,19.67,2586.97,0.462,0.267,0.205,False
AB3_017632,AB-003,App Install Creative,A,Generic CTA (Control),2026-02-25,Meta Ads,android,26.14,1564.3,0.447,0.249,0.135,False
AB3_017633,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-03-16,Meta Ads,android,27.0,1795.36,0.51,0.286,0.227,False
AB3_017634,AB-003,App Install Creative,A,Generic CTA (Control),2026-05-17,Google UAC,android,23.87,1907.88,0.448,0.292,0.207,False
AB3_017635,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-05-27,Google UAC,android,23.44,1971.7,0.438,0.365,0.278,False
AB3_017636,AB-003,App Install Creative,A,Generic CTA (Control),2026-03-26,Google UAC,android,33.89,447.6,0.396,0.356,0.199,False
AB3_017637,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-03-03,Google UAC,ios,13.38,2153.91,0.528,0.302,0.203,False
AB3_017638,AB-003,App Install Creative,A,Generic CTA (Control),2026-04-28,Meta Ads,ios,24.01,1807.13,0.406,0.237,0.214,False
AB3_017639,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-02-23,Meta Ads,android,14.64,3025.04,0.553,0.282,0.284,False
AB3_017640,AB-003,App Install Creative,A,Generic CTA (Control),2026-01-16,Google UAC,android,23.07,2976.47,0.508,0.243,0.094,False
AB3_017641,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-06-04,Meta Ads,android,22.22,3290.96,0.489,0.288,0.283,False
AB3_017642,AB-003,App Install Creative,A,Generic CTA (Control),2026-05-28,Meta Ads,android,28.54,1951.16,0.346,0.247,0.218,False
AB3_017643,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-01-11,Meta Ads,android,20.01,2385.31,0.484,0.334,0.215,False
AB3_017644,AB-003,App Install Creative,A,Generic CTA (Control),2026-01-08,TikTok Ads,android,21.22,2147.24,0.348,0.27,0.189,False
AB3_017645,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-02-25,Google UAC,ios,16.05,2489.68,0.541,0.386,0.309,False
AB3_017646,AB-003,App Install Creative,A,Generic CTA (Control),2026-01-03,Google UAC,ios,25.28,1254.36,0.428,0.264,0.184,False
AB3_017647,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-04-17,Google UAC,ios,17.26,1667.85,0.432,0.215,0.248,False
AB3_017648,AB-003,App Install Creative,A,Generic CTA (Control),2026-02-01,Google UAC,android,24.77,2389.22,0.468,0.353,0.153,False
AB3_017649,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-02-16,Google UAC,android,17.89,3534.0,0.45,0.335,0.307,False
AB3_017650,AB-003,App Install Creative,A,Generic CTA (Control),2026-05-03,Google UAC,ios,22.55,1629.63,0.482,0.301,0.121,False
AB3_017651,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-05-25,Meta Ads,android,14.9,2276.54,0.48,0.329,0.201,False
AB3_017652,AB-003,App Install Creative,A,Generic CTA (Control),2026-04-10,TikTok Ads,android,26.06,2539.17,0.407,0.342,0.197,False
AB3_017653,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-03-09,TikTok Ads,android,24.24,2463.28,0.486,0.355,0.278,False
AB3_017654,AB-003,App Install Creative,A,Generic CTA (Control),2026-01-23,Google UAC,ios,37.79,928.22,0.445,0.298,0.21,False
AB3_017655,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-01-08,Meta Ads,android,22.41,2081.44,0.455,0.266,0.257,False
AB3_017656,AB-003,App Install Creative,A,Generic CTA (Control),2026-04-10,TikTok Ads,ios,26.66,2733.57,0.425,0.304,0.221,False
AB3_017657,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-04-06,Meta Ads,ios,18.33,1749.52,0.485,0.255,0.24,False
AB3_017658,AB-003,App Install Creative,A,Generic CTA (Control),2026-05-10,Google UAC,android,24.16,1135.11,0.486,0.292,0.162,False
AB3_017659,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-02-02,Meta Ads,android,15.07,2101.62,0.456,0.302,0.234,False
AB3_017660,AB-003,App Install Creative,A,Generic CTA (Control),2026-01-16,Google UAC,android,26.54,2396.65,0.417,0.349,0.196,False
AB3_017661,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-03-12,Google UAC,android,20.52,2538.48,0.511,0.357,0.204,False
AB3_017662,AB-003,App Install Creative,A,Generic CTA (Control),2026-04-19,TikTok Ads,ios,25.52,3131.55,0.601,0.295,0.192,False
AB3_017663,AB-003,App Install Creative,B,Price-anchor CTA (Variant),2026-01-05,Meta Ads,android,24.99,2452.43,0.459,0.318,0.241,False
AB3_017664,AB-003,App Install Creative,A,Generic CTA (Control),2026-04-04,Meta Ads,ios,23.76,1096.96,0.448,0.355,0.12,True
